,STUDENT_NUM,STUDY_PROGRAM,ACADEMIC_YEAR,START_DATE,END_DATE,ENROLLMENT_TYPE,EXAM_TYPE,FULL_TIME_PART,PROGRAM_ACTIVE_CODE,DATE_ACTIVE_CODE_MODIFIED,HIGHER_EDU_REGISTER,DATE_REGIS_PROOF,ESTABLISHMENT_LOCATION,REGISTRATION_STATUS,PRIOR_EDU_STATUS,LANGUAGE_TEST_RESULTS,UPPER_YEAR_STUDENT_REQUEST,DATE_ENROLLMENT_REQUEST,FINANCING,STUDY_CHECK_PARTICIPATION,FLEXIBLE_STUDY_PARTICIPATION,EXAM_ADMINISTERED,DATE_EXAM_STARTED,EXAM_PROG_DETAILS,DATE_EXAM_CONDUCTED,EXAM_FINAL_RESULT,FIRST_DEGREE_CLASSIFICATION,EXAM_REGISTRATION_DATE,DATE_EXAM_DETAILS_MODIFIED,EXAM_DETAILS_SENT_DUO,FROZEN_STUDENT_STATUS,HONORS_PROG_PARTICIPATION,PRIOR_EDUCATION,PRIOR_FINAL_EXAM_DATE,SCHOOL_DESCRIPTION,PRIOR_DIMPLOMA_OBTAINTION,PRIOR_VERIFICATION_STATUS,PRIOR_VERIFICATION_DATE,PRIOR_EDUCATION_DESCRIPTION,BIRTH_DATE,GENDER,NATIONALITY,YEAR_STARTED_HU,PREFERRED_EDUCATION,PRIOR_QUALIFICATION_TYPE,INFO_CURRENT,PRIOR_EDUCATION_IBG,STUDENT_AGE,ENROLLMENT_WINDOW,PRIOR_EXAM_YEAR,EXAM_BEFORE_ENROLLMENT_STATUS,DROPOUT_RISK,YEAR
103846,401891,BGHBOP,2021,2021-09-01,2022-08-31,S,B,V,4.0,2021-06-24,34549.0,2021-07-29,UTRECHT,I,S,N,N,2021-06-08,J,NVT,N,B,2020-09-01,GOO-HF.OP-20,2023-08-28,MG,J,2023-09-18,2023-09-11,J,J,N,173,2019-06-12,25PT00,N,N,2013-03-21,N,2000-02-18,V,NL,2019.0,N,VWO,J,173,21,12,2019,pending,0,2021
103930,443646,BOEVSCH2,2021,2021-09-01,2022-08-31,S,D,V,4.0,2021-08-26,35199.0,2021-08-26,UTRECHT,I,S,N,N,2021-04-27,J,J,N,B,2020-09-01,OASCH-HFVT-20,2024-06-28,absent,J,2015-05-29,2024-07-01,N,J,N,374,2019-06-12,01LZ00,J,GD,2019-06-12,J,2001-09-17,M,NL,2020.0,N,HAVO,J,374,19,18,2019,done,1,2021
103999,391278,BTLCCY,2021,2021-09-01,2022-08-31,S,B,V,4.0,2021-07-08,34396.0,2021-07-29,UTRECHT,I,S,N,N,2021-06-08,J,NVT,N,B,2023-09-01,OAKOP-22,2024-06-24,passed,J,2024-07-31,2024-07-04,J,J,N,611,2019-08-28,25DW00,J,GD,2019-08-28,N,2000-09-02,V,NL,2018.0,J,HBO,J,611,20,12,2019,pending,0,2021
104120,413338,BJCB,2021,2021-09-01,2022-08-31,S,D,V,4.0,2021-07-19,35516.0,2021-07-29,UTRECHT,I,S,N,N,2021-06-12,J,NVT,N,HN,2020-09-01,J-HONOURS,2024-06-28,absent,J,2015-05-29,2024-07-01,N,N,N,611,2023-04-04,25DW00,J,GD,2023-04-04,N,1996-10-17,V,CHI,2020.0,J,HBO,J,611,24,12,2023,pending,1,2021
104134,421050,BARE,2021,2021-09-01,2022-06-21,S,D,V,4.0,2021-06-22,39205.0,2021-07-29,UTRECHT,U,S,N,N,2021-06-08,J,NVT,N,B,2020-09-01,ADR-HBRV-B-20,2024-06-28,absent,J,2015-05-29,2024-07-01,N,N,N,611,2022-06-21,25DW00,J,GD,2022-06-21,N,1999-11-27,V,NL,2019.0,J,HBO,J,611,21,12,2022,pending,1,2021
104160,338658,BTICIC,2021,2021-09-01,2022-08-31,S,B,V,4.0,2021-08-03,30020.0,2021-08-03,UTRECHT,I,S,N,N,2021-06-20,J,NVT,N,B,2020-09-01,TICT-VBACSD-20,2024-04-03,passed,J,2024-04-18,2024-04-11,J,J,N,591,2024-04-03,25DW00,J,GD,2024-04-03,N,1998-10-06,V,NL,2019.0,J,HBO,J,591,22,10,2024,pending,0,2021
104169,388100,BMFC,2021,2021-09-01,2022-08-31,S,B,V,4.0,2021-08-20,35520.0,2021-08-24,UTRECHT,I,S,N,N,2021-07-14,J,NVT,N,D,2018-09-01,MEFC-DV-18,2020-12-01,passed,N,2021-01-25,2021-01-06,J,J,N,372,2017-06-14,00MK00,J,GD,2017-06-14,J,1999-12-03,M,NL,2018.0,J,HAVO,J,372,21,7,2017,done,0,2021
104249,436124,BTIBTB,2021,2021-09-01,2022-03-08,S,D,V,4.0,2021-08-26,34421.0,2021-08-31,UTRECHT,U,S,N,N,2021-07-29,J,NVT,N,B,2021-09-01,TETB-VBAC-21,2024-06-28,passed,J,2024-07-24,2024-07-04,J,J,N,371,2019-06-12,15BH01,J,GD,2019-06-12,J,2002-02-19,M,NL,2020.0,N,HAVO,J,371,19,5,2019,done,0,2021
104286,310198,BOTAENG2,2021,2021-09-01,2022-08-31,S,B,V,4.0,2021-08-18,35195.0,2021-08-19,UTRECHT,I,S,N,N,2021-08-16,J,NVT,N,B,2016-09-01,OAENG-HFVT-16,2024-01-26,passed,J,2024-02-27,2024-02-08,J,J,N,372,2015-06-11,17AN00,J,GD,2015-06-11,J,1998-09-25,M,NL,2015.0,N,HAVO,J,372,22,2,2015,pending,0,2021
104303,393025,BMBDK,2021,2021-09-01,2022-01-21,S,D,V,4.0,2021-08-23,34035.0,2021-08-24,UTRECHT,U,S,N,N,2021-08-13,J,NVT,N,D,2018-09-01,MBDKU-DV-18,2022-01-21,passed,N,2022-06-24,2022-05-24,J,J,N,591,2024-05-30,25DW00,J,GD,2024-05-30,N,2000-04-01,M,NL,2018.0,J,HBO,J,591,21,3,2024,pending,0,2021
104350,401963,BGHBHB,2021,2021-09-01,2022-08-31,S,D,V,4.0,2021-07-06,34560.0,2021-07-29,UTRECHT,I,S,N,J,2021-04-02,J,NVT,N,B,2021-02-01,GVE-HF-20,2024-06-28,absent,J,2015-05-29,2024-07-01,N,N,N,372,2019-06-12,00AH07,J,GD,2019-06-12,J,2001-10-22,V,NL,2019.0,J,HAVO,J,372,19,22,2019,pending,1,2021
104387,442999,BJCB,2021,2021-09-01,2022-08-31,S,B,V,4.0,2021-07-27,35516.0,2021-07-29,UTRECHT,I,S,N,N,2021-06-08,J,NVT,N,B,2021-09-01,JCB-BV-21,2024-06-28,absent,J,2015-05-29,2024-07-01,N,N,N,SL 00801-1,2019-07-06,25DW00,J,DD,2020-05-20,J,2001-03-11,V,DUI,2020.0,J,HBO,J,801,20,12,2019,done,1,2021
104406,424962,BARE,2021,2021-09-01,2022-08-31,S,D,V,4.0,2021-07-22,39205.0,2021-07-29,UTRECHT,I,S,N,N,2021-06-08,J,NVT,N,B,2021-09-01,ADR-HBRV-B-21,2024-06-28,absent,J,2015-05-29,2024-07-01,N,N,N,591,2019-06-12,25DW00,N,GV,2022-12-19,N,1997-03-03,V,NL,2019.0,N,HBO,J,591,24,12,2019,pending,1,2021
104410,258831,BOTAENG2,2021,2021-09-01,2022-08-31,S,B,D,4.0,2021-07-13,35195.0,2021-07-29,UTRECHT,I,S,N,N,2021-07-13,J,NVT,J,B,2012-09-01,OAENG-HFDT-12,2024-06-28,absent,J,2015-05-29,2024-07-01,N,N,N,591,2019-06-12,25DW00,N,GV,2019-07-04,N,1983-10-11,V,NIG,2012.0,J,HBO,J,591,37,7,2019,pending,1,2021
104420,438476,BTIBTB,2021,2021-09-01,2022-08-31,S,B,V,4.0,2021-08-22,34421.0,2021-08-24,UTRECHT,I,S,N,N,2021-06-27,J,NVT,N,B,2021-09-01,TETB-VBAC-21,2024-06-28,absent,J,2015-05-29,2024-07-01,N,N,N,591,2019-06-12,25DW00,N,GV,2021-07-21,N,2002-06-28,M,NL,2020.0,J,HBO,J,591,18,9,2019,done,1,2021
104428,310198,BOTAENG2,2021,2021-09-01,2022-08-31,S,B,V,4.0,2021-08-18,35195.0,2021-08-19,UTRECHT,I,S,N,N,2021-08-16,J,NVT,N,B,2016-09-01,OAENG-HFVT-16,2024-01-26,passed,J,2024-02-27,2024-02-08,J,J,N,591,2024-01-26,25DW00,J,GD,2024-01-26,N,1998-09-25,M,NL,2015.0,J,HBO,J,591,22,2,2024,pending,0,2021
104557,421050,BARE,2021,2021-09-01,2022-06-21,S,D,V,4.0,2021-06-22,39205.0,2021-07-29,UTRECHT,U,S,N,N,2021-06-08,J,NVT,N,B,2020-09-01,ADR-HBRV-B-20,2024-06-28,absent,J,2015-05-29,2024-07-01,N,N,N,611,2022-06-21,25DW00,J,GD,2022-06-21,N,1999-11-27,V,NL,2019.0,J,HBO,J,611,21,12,2022,pending,1,2021
104625,328131,BOTAENG2,2021,2021-09-01,2022-08-31,S,B,V,4.0,2021-06-26,35195.0,2021-07-29,UTRECHT,I,S,N,N,2021-06-08,J,NVT,N,B,2017-09-01,OABIO-HFVT-17,2024-06-28,absent,J,2015-05-29,2024-07-01,N,J,N,591,2019-06-12,25DW00,N,N,2013-03-21,N,1997-11-23,V,NL,2016.0,J,HBO,J,591,23,12,2019,pending,1,2021
104626,445479,BOEVWIS2,2021,2021-09-01,2022-08-31,S,B,D,4.0,2021-07-27,35221.0,2021-07-29,UTRECHT,I,S,N,N,2021-07-16,J,NVT,N,B,2020-09-01,OAWIS-HFDT-20,2024-06-28,absent,J,2015-05-29,2024-07-01,N,N,N,740,1998-10-21,21PF00,J,GD,1998-10-21,J,1972-09-14,V,NL,2020.0,J,WO,J,740,48,7,1998,done,1,2021
104646,443723,BGHBHB,2021,2021-09-01,2022-08-31,S,B,V,4.0,2021-08-07,34560.0,2021-08-12,UTRECHT,I,S,N,N,2021-07-08,J,NVT,N,B,2020-09-01,GVE-HF-20,2024-06-28,absent,J,2015-05-29,2024-07-01,N,N,N,373,2019-06-12,00CB01,J,GD,2019-06-12,N,2001-05-28,V,NL,2020.0,J,HAVO,J,373,20,8,2019,done,1,2021
104659,438479,BASW,2021,2021-09-01,2022-08-31,S,B,V,4.0,2021-06-15,34116.0,2021-07-29,UTRECHT,I,S,N,N,2021-06-08,J,NVT,N,D,2020-09-01,TLSC-PROPV-21,2024-06-28,absent,J,2015-05-29,2024-07-01,N,N,N,Others,2018-07-10,25PZ00,J,GD,2018-07-10,N,1999-09-15,V,NL,2020.0,J,MBO,J,25403,21,12,2018,done,1,2021
104727,392547,BMCE,2021,2021-09-01,2022-08-31,S,B,V,4.0,2021-08-26,34402.0,2021-08-26,UTRECHT,I,S,N,N,2021-07-15,J,NVT,N,B,2019-09-01,MCCE-BV-18,2022-12-12,passed,J,2023-01-17,2023-01-09,J,J,N,611,2020-01-22,25DW00,J,GD,2020-01-22,N,1997-07-18,M,NL,2018.0,J,HBO,J,611,23,7,2020,pending,0,2021
104741,258433,BOTAENG2,2021,2021-09-01,2022-08-31,S,B,D,4.0,2021-08-23,35195.0,2021-08-24,UTRECHT,I,S,N,N,2021-07-30,J,NVT,N,B,2013-09-01,OAENG-HFVT-13,2024-06-28,absent,J,2015-05-29,2024-07-01,N,N,N,371,2012-06-14,14OY00,J,GD,2012-06-14,J,1994-06-15,V,NL,2013.0,J,HAVO,J,371,27,5,2012,done,1,2021
104750,445240,BGHBLO,2021,2021-12-01,2022-08-31,S,B,V,4.0,2021-11-10,34578.0,2021-07-29,UTRECHT,I,S,N,J,2021-11-08,J,J,N,B,2021-12-01,GLO-HF-21,2024-06-28,absent,J,2015-05-29,2024-07-01,N,N,N,611,2019-06-12,25DW00,N,N,2013-03-21,N,2000-10-23,V,NL,2021.0,J,HBO,J,611,21,3,2019,done,1,2021
104765,290683,BOTANED2,2021,2021-09-01,2022-06-23,S,D,D,4.0,2021-07-27,35198.0,2021-07-29,UTRECHT,U,S,N,N,2021-07-17,J,NVT,N,B,2014-09-01,GVE-HF-14,2024-06-28,absent,J,2015-05-29,2024-07-01,N,J,N,611,2022-06-23,25DW00,J,GD,2022-06-23,N,1993-01-07,M,NL,2013.0,J,HBO,J,611,28,7,2022,pending,1,2021
104774,261147,BOEVWIS2,2021,2021-09-01,2022-08-31,S,D,D,4.0,2021-06-16,35221.0,2021-07-29,UTRECHT,I,S,N,J,2021-06-12,J,J,N,B,2015-09-01,TLSC-PROPV-21,2024-06-28,absent,J,2015-05-29,2024-07-01,N,N,N,374,2012-06-27,00YH03,J,GD,2012-06-27,N,1994-12-31,M,NL,2014.0,N,HAVO,J,374,26,12,2012,done,1,2021
104787,413560,BGHBCE,2021,2021-09-01,2022-08-31,S,B,V,4.0,2021-07-14,34571.0,2021-07-29,UTRECHT,I,S,N,N,2021-06-09,J,NVT,N,D,2019-09-01,GIBS-PROP.VT-19,2021-06-25,passed,N,2021-07-23,2021-07-08,J,J,N,611,2021-06-25,25DW00,J,GD,2021-06-25,N,2001-04-06,V,NL,2019.0,J,HBO,J,611,20,12,2021,pending,0,2021
104803,310198,BOTAENG2,2021,2021-09-01,2022-08-31,S,B,V,4.0,2021-08-18,35195.0,2021-08-19,UTRECHT,I,S,N,N,2021-08-16,J,NVT,N,D,2015-08-31,OAENG-PRVT-15,2018-04-12,passed,N,2018-05-29,2018-04-24,J,J,N,591,2019-06-12,25DW00,N,GV,2013-03-21,N,1998-09-25,M,NL,2015.0,J,HBO,J,591,22,2,2019,pending,0,2021
104823,274166,BAPE,2021,2021-09-01,2022-08-31,S,B,V,4.0,2021-08-22,35158.0,2021-08-24,AMERSFOORT,I,S,N,N,2021-08-22,J,NVT,N,B,2018-09-01,APE-BACHV-18,2024-06-28,absent,J,2015-05-29,2024-07-01,N,N,N,741,2019-06-12,21PM00,N,N,2013-03-21,N,1994-07-11,V,NL,2013.0,J,WO,J,741,27,1,2019,pending,1,2021
104874,390881,BJCB,2021,2021-09-01,2022-08-31,S,B,V,4.0,2021-07-23,35516.0,2021-07-29,UTRECHT,I,S,N,N,2021-07-06,J,NVT,N,B,2019-09-01,JCB-BV-19,2023-06-14,passed,J,2023-08-28,2023-07-13,J,J,N,372,2016-06-16,04DF00,J,GD,2016-06-16,J,1999-02-28,V,NL,2018.0,N,HAVO,J,372,22,8,2016,done,0,2021
104928,301838,BMBDK,2021,2021-09-01,2022-08-31,S,D,V,4.0,2021-08-29,34035.0,2021-08-31,UTRECHT,I,S,N,N,2021-08-24,J,NVT,N,D,2018-09-01,MBDKU-DV-18,2024-06-28,absent,J,2015-05-29,2024-07-01,N,N,N,SL 00591-03,2019-06-12,25DW00,N,GV,2013-03-21,N,1996-04-17,M,NL,2015.0,N,HBO,J,591,25,1,2019,pending,1,2021
104972,428573,BASW,2021,2021-09-01,2022-08-31,S,D,V,4.0,2021-08-24,34116.0,2021-08-24,UTRECHT,I,S,N,N,2021-08-12,J,NVT,N,D,2020-09-01,ASW-PROPV-20,2024-06-28,absent,J,2015-05-29,2024-07-01,N,N,N,SL 00801-1,2015-06-29,25DW00,J,DD,2020-06-01,J,1995-06-29,V,NL,2020.0,J,HBO,J,801,26,3,2015,done,1,2021
105035,388100,BMFC,2021,2021-09-01,2022-08-31,S,B,V,4.0,2021-08-20,35520.0,2021-08-24,UTRECHT,I,S,N,N,2021-07-14,J,NVT,N,B,2019-09-01,MEFC-BV-18,2024-06-28,absent,J,2015-05-29,2024-07-01,N,N,N,591,2024-02-20,25DW00,J,GD,2013-03-21,N,1999-12-03,M,NL,2018.0,J,HBO,J,591,21,7,2024,pending,1,2021
105070,409894,BJJO,2021,2021-09-01,2022-08-31,S,B,V,4.0,2021-07-07,34686.0,2021-07-29,UTRECHT,I,S,N,N,2021-07-01,J,NVT,N,B,2020-09-01,JJO-BV-20,2024-06-28,absent,J,2015-05-29,2024-07-01,N,N,N,611,2020-06-15,25DW00,J,GD,2020-06-15,N,2001-03-09,M,NL,2019.0,J,HBO,J,611,20,9,2020,pending,1,2021
105081,388100,BMFC,2021,2021-09-01,2022-08-31,S,B,V,4.0,2021-08-20,35520.0,2021-08-24,UTRECHT,I,S,N,N,2021-07-14,J,NVT,N,B,2019-09-01,MEFC-BV-18,2024-02-20,passed,J,2015-05-29,2024-02-28,N,J,N,611,2020-12-01,25DW00,J,GD,2013-03-21,N,1999-12-03,M,NL,2018.0,J,HBO,J,611,21,7,2020,pending,0,2021
105126,434060,BGHBFA,2021,2021-09-01,2022-01-11,S,D,V,4.0,2021-08-20,34090.0,2021-09-23,UTRECHT,U,S,N,N,2021-06-27,J,NVT,N,B,2021-09-01,GFA-HF.VT-21,2024-06-28,absent,J,2015-05-29,2024-07-01,N,J,N,591,2019-06-12,25DW00,N,N,2013-03-21,N,2001-07-21,V,NL,2020.0,J,HBO,J,591,19,9,2019,done,1,2021
105174,310198,BOTAENG2,2021,2021-09-01,2022-08-31,S,B,V,4.0,2021-08-18,35195.0,2021-08-19,UTRECHT,I,S,N,N,2021-08-16,J,NVT,N,B,2016-09-01,OAENG-HFVT-16,2024-06-28,absent,J,2015-05-29,2024-07-01,N,N,N,372,2015-06-11,17AN00,J,GD,2013-03-21,J,1998-09-25,M,NL,2015.0,N,HAVO,J,372,22,2,2015,pending,1,2021
105197,439210,BJJO,2021,2021-09-01,2022-04-07,S,D,V,4.0,2021-07-21,34686.0,2021-07-29,UTRECHT,U,S,N,N,2021-06-08,J,NVT,N,B,2021-09-01,JJO-BV-21,2024-06-21,passed,J,2015-05-29,2024-06-24,N,J,N,373,2020-06-19,02ME02,J,GD,2020-06-19,J,2003-11-05,V,NL,2020.0,N,HAVO,J,373,17,12,2020,pending,0,2021
105280,380547,BGHBMH,2021,2021-09-01,2022-08-31,S,B,V,4.0,2021-08-19,30023.0,2021-09-23,UTRECHT,I,S,N,N,2021-08-17,J,NVT,N,D,2018-09-01,GMH-PROP-18,2019-06-19,passed,N,2019-07-19,2019-06-28,J,J,N,171,2018-06-13,00TL00,J,GD,2018-06-13,J,1999-06-22,V,NL,2018.0,N,VWO,J,171,22,2,2018,pending,0,2021
105302,436124,BTIBTB,2021,2021-09-01,2022-03-08,S,D,V,4.0,2021-08-26,34421.0,2021-08-31,UTRECHT,U,S,N,N,2021-07-29,J,NVT,N,B,2021-09-01,TETB-VBAC-21,2024-06-28,absent,J,2015-05-29,2024-07-01,N,N,N,611,2022-03-08,25DW00,J,GD,2022-03-08,N,2002-02-19,M,NL,2020.0,J,HBO,J,611,19,5,2022,pending,1,2021
105363,358305,BMIBU,2021,2021-09-01,2022-08-31,S,B,V,4.0,2021-08-16,30029.0,2021-08-17,UTRECHT,I,S,N,N,2021-08-02,J,NVT,N,D,2017-09-01,MBIB-DV-17-FT,2018-11-07,passed,N,2018-12-20,2018-12-14,J,J,N,179,2017-06-14,29WG00,J,GD,2017-06-14,J,1999-06-23,V,NL,2017.0,N,VWO,J,179,22,4,2017,pending,0,2021
105366,413560,BGHBCE,2021,2021-09-01,2022-08-31,S,B,V,4.0,2021-07-14,34571.0,2021-07-29,UTRECHT,I,S,N,N,2021-06-09,J,NVT,N,D,2019-09-01,GIBS-PROP.VT-19,2021-06-25,passed,N,2021-07-23,2021-07-08,J,J,N,374,2018-06-29,23HC01,J,GD,2018-06-29,J,2001-04-06,V,NL,2019.0,J,HAVO,J,374,20,12,2018,done,0,2021
105393,436124,BTIBTB,2021,2021-09-01,2022-03-08,S,D,V,4.0,2021-08-26,34421.0,2021-08-31,UTRECHT,U,S,N,N,2021-07-29,J,NVT,N,D,2020-09-01,TETB-VPROP-20,2022-03-08,passed,N,2022-03-25,2022-03-17,J,J,N,591,2024-06-28,25DW00,J,GD,2024-06-28,N,2002-02-19,M,NL,2020.0,J,HBO,J,591,19,5,2024,pending,0,2021
105407,338658,BTICIC,2021,2021-09-01,2022-08-31,S,B,V,4.0,2021-08-03,30020.0,2021-08-03,UTRECHT,I,S,N,N,2021-06-20,J,NVT,N,B,2020-09-01,TICT-VBACSD-20,2024-04-03,passed,J,2015-05-29,2024-04-11,N,J,N,174,2018-06-13,00PS08,J,GD,2018-06-13,N,1998-10-06,V,NL,2019.0,N,VWO,J,174,22,10,2018,done,0,2021
105437,433474,BGHBFY,2021,2021-09-01,2022-08-31,S,D,V,4.0,2021-08-31,34570.0,2021-08-31,UTRECHT,I,S,N,N,2021-08-31,J,NVT,N,B,2021-09-01,GIBS-HF.VTFT-21,2024-06-28,absent,J,2015-05-29,2024-07-01,N,N,N,372,2020-06-04,17BI00,J,GD,2020-06-04,J,2002-02-25,M,NL,2020.0,J,HAVO,J,372,19,0,2020,pending,1,2021
105467,438479,BASW,2021,2021-09-01,2022-08-31,S,B,V,4.0,2021-06-15,34116.0,2021-07-29,UTRECHT,I,S,N,N,2021-06-08,J,NVT,N,B,2020-09-01,ASW-BACHV-20,2024-05-31,passed,J,2024-06-25,2024-06-06,J,J,N,611,2020-06-30,28DN00,J,GD,2020-06-30,N,1999-09-15,V,NL,2020.0,J,HBO,J,611,21,12,2020,pending,0,2021
105598,258831,BOTAENG2,2021,2021-09-01,2022-08-31,S,B,D,4.0,2021-07-13,35195.0,2021-07-29,UTRECHT,I,S,N,N,2021-07-13,J,NVT,J,B,2012-09-01,OAENG-HFDT-19,2024-06-28,absent,J,2015-05-29,2024-07-01,N,N,N,591,2019-06-12,25DW00,N,N,2013-03-21,N,1983-10-11,V,NIG,2012.0,N,HBO,J,591,37,7,2019,pending,1,2021
105641,436154,BJCB,2021,2021-09-01,2022-08-31,S,B,V,4.0,2021-08-10,35516.0,2021-08-12,UTRECHT,I,S,N,N,2021-06-10,J,NVT,N,D,2020-09-01,JCB-DV-20,2021-06-27,passed,N,2021-07-26,2021-07-08,J,J,N,611,2021-06-27,25DW00,J,GD,2021-06-27,N,2001-08-27,V,NL,2020.0,J,HBO,J,611,19,12,2021,pending,0,2021
105651,315813,BMBDK,2021,2021-09-01,2022-08-31,S,B,V,4.0,2021-08-30,34035.0,2021-08-31,UTRECHT,I,S,N,N,2021-08-30,J,NVT,N,D,2016-09-01,MBME-DV-16,2017-07-11,passed,N,2017-09-14,2017-08-21,J,J,N,SL 00591-03,2019-06-12,25DW00,N,N,2013-03-21,N,1996-09-11,M,NL,2015.0,N,HBO,J,591,24,0,2019,pending,0,2021
105669,415602,BGHBLO,2021,2021-09-01,2022-08-31,S,B,V,4.0,2021-07-12,34578.0,2021-07-29,UTRECHT,I,S,N,N,2021-06-12,J,NVT,N,D,2019-09-01,GLO-PROP-19,2021-07-13,passed,N,2021-09-09,2021-08-25,J,J,N,371,2018-06-13,00SZ00,J,GD,2018-06-13,J,2001-09-13,V,NL,2019.0,J,HAVO,J,371,19,12,2018,done,0,2021
105713,409080,BTLCCY,2021,2021-09-01,2022-08-31,S,B,V,4.0,2021-06-14,34396.0,2021-07-29,UTRECHT,I,S,N,N,2021-06-08,J,NVT,N,D,2019-09-01,TCHM-PROPV-19,2021-04-09,passed,N,2021-06-11,2021-06-06,J,J,N,371,2019-06-12,02FB00,J,GD,2019-06-12,J,2002-08-20,V,NL,2019.0,N,HAVO,J,371,18,12,2019,pending,0,2021
105829,445315,BGHBFA,2021,2021-09-01,2022-08-31,S,D,V,4.0,2021-07-29,34090.0,2021-08-03,UTRECHT,I,S,N,N,2021-07-14,J,NVT,N,B,2021-09-01,GFA-HF.VT-21,2024-06-28,absent,J,2015-05-29,2024-07-01,N,N,N,371,2019-06-12,25LF00,N,N,2013-03-21,J,1999-02-03,V,NL,2020.0,N,HAVO,J,371,22,7,2019,done,1,2021
105836,413560,BGHBCE,2021,2021-09-01,2022-08-31,S,B,V,4.0,2021-07-14,34571.0,2021-07-29,UTRECHT,I,S,N,N,2021-06-09,J,NVT,N,D,2024-09-01,TBBE-PROPV-24,2024-06-28,absent,J,2015-05-29,2024-07-01,N,N,N,374,2018-06-29,23HC01,J,GD,2018-06-29,J,2001-04-06,V,NL,2019.0,N,HAVO,J,374,20,12,2018,done,1,2021
105837,434060,BGHBFA,2021,2021-09-01,2022-01-11,S,D,V,4.0,2021-08-20,34090.0,2021-09-23,UTRECHT,U,S,N,N,2021-06-27,J,NVT,N,B,2021-09-01,GFA-HF.VT-21,2024-06-28,absent,J,2015-05-29,2024-07-01,N,J,N,Others,2020-06-29,25LP00,J,GD,2020-06-29,J,2001-07-21,V,NL,2020.0,J,MBO,J,25471,19,9,2020,pending,1,2021
105857,413338,BJCB,2021,2021-09-01,2022-08-31,S,D,V,4.0,2021-07-19,35516.0,2021-07-29,UTRECHT,I,S,N,N,2021-06-12,J,NVT,N,B,2021-09-01,JCB-BV-21,2024-06-28,absent,J,2015-05-29,2024-07-01,N,N,N,2,2019-06-12,25DW00,N,N,2013-03-21,N,1996-10-17,V,CHI,2020.0,J,HAVO,N,2,24,12,2019,done,1,2021
105929,310198,BOTAENG2,2021,2021-09-01,2022-08-31,S,B,V,4.0,2021-08-18,35195.0,2021-08-19,UTRECHT,I,S,N,N,2021-08-16,J,NVT,N,B,2016-09-01,OAENG-HFVT-16,2024-01-26,passed,J,2015-05-29,2024-02-08,N,J,N,372,2015-06-11,17AN00,J,GD,2015-06-11,J,1998-09-25,M,NL,2015.0,J,HAVO,J,372,22,2,2015,pending,0,2021
105941,376335,BGHBFY,2021,2021-09-01,2022-08-31,S,B,V,4.0,2021-07-05,34570.0,2021-07-29,UTRECHT,I,S,N,N,2021-06-15,J,NVT,N,D,2018-09-01,GIBS-PROP.VT-18,2020-07-06,passed,N,2020-07-22,2020-07-08,J,J,N,591,2023-08-30,25DW00,J,GD,2023-08-30,N,2000-02-18,V,NL,2018.0,J,HBO,J,591,21,11,2023,pending,0,2021
106027,438709,BAIV,2021,2021-09-01,2022-08-31,S,D,V,4.0,2021-08-26,39268.0,2021-08-31,UTRECHT,I,S,N,N,2021-06-14,J,NVT,N,B,2021-09-01,AIV-BACHV-22,2024-06-28,absent,J,2015-05-29,2024-07-01,N,N,N,373,2020-06-04,02VM00,J,GD,2020-06-04,J,2002-05-23,V,NL,2020.0,N,HAVO,J,373,19,11,2020,pending,1,2021
106049,438479,BASW,2021,2021-09-01,2022-08-31,S,B,V,4.0,2021-06-15,34116.0,2021-07-29,UTRECHT,I,S,N,N,2021-06-08,J,NVT,N,B,2020-09-01,ASW-BACHV-20,2024-05-31,passed,J,2015-05-29,2024-06-06,N,J,N,611,2020-06-30,28DN00,J,GD,2020-06-30,N,1999-09-15,V,NL,2020.0,J,HBO,J,611,21,12,2020,pending,0,2021
106051,432236,BGHBFY,2021,2021-09-01,2022-08-31,S,B,V,4.0,2021-07-13,34570.0,2021-07-29,UTRECHT,I,S,N,N,2021-07-06,J,NVT,N,HN,2023-09-01,G-HONOURS,2024-06-28,absent,J,2015-05-29,2024-07-01,N,N,N,Others,2020-06-30,25PZ00,J,GD,2020-06-30,J,1998-09-08,M,NL,2020.0,J,MBO,J,25412,22,8,2020,pending,1,2021
106060,415756,BOGTNGTTOL,2021,2021-09-01,2022-08-31,S,D,D,4.0,2021-09-02,34104.0,2021-09-02,UTRECHT,I,S,N,J,2021-07-23,B,NVT,N,B,2019-09-01,O-EXTERN-17,2024-06-28,absent,J,2015-05-29,2024-07-01,N,J,N,372,2019-06-12,16TS00,N,N,2013-03-21,N,1998-10-26,V,NL,2019.0,N,HAVO,J,372,22,6,2019,pending,1,2021
106074,339184,BAPE,2021,2021-09-01,2022-08-31,S,B,V,4.0,2021-08-23,35158.0,2021-08-24,AMERSFOORT,I,S,N,N,2021-08-11,J,NVT,N,HN,2020-09-01,A-HONOURS,2024-06-28,absent,J,2015-05-29,2024-07-01,N,N,N,591,2019-06-12,25DW00,N,N,2013-03-21,N,1998-07-06,V,NL,2017.0,J,HBO,J,591,23,3,2019,pending,1,2021
